FL_DATE,OP_CARRIER_AIRLINE_ID,OP_CARRIER_FL_NUM,ORIGIN,DEST,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,ARR_TIME,ARR_DELAY
20190406,19790,2432,LAX,SEA,2000,2025,25,2317,23
20190406,19790,2614,LAX,SEA,0915,0912,-3,1203,-10
20190406,19790,2635,SEA,LAX,1530,1552,22,1811,-1
20190406,19790,2638,LAX,SEA,1313,1308,-5,1552,-14
20190406,19790,2643,SEA,LAX,1715,1717,2,1946,-13
20190406,19790,2645,SEA,LAX,1916,1924,8,2143,-17
20190406,19790,2950,JFK,SEA,1815,1821,6,2119,-25
20190406,19790,2955,JFK,SEA,1630,1638,8,1957,1
20190406,20304,5382,LAX,SEA,1100,1111,11,1403,-14
20190406,20304,5443,SEA,LAX,1208,1202,-6,1444,-17
20190406,20304,5475,LAX,SEA,1515,1512,-3,1803,-12
20190406,20304,5608,LAX,SEA,0810,0800,-10,1113,-14
20190406,20304,5674,SEA,LAX,1500,1452,-8,1727,-27
20190406,20304,5703,SEA,LAX,1855,1854,-1,2137,-12
20190406,19930,7,JFK,SEA,0700,0655,-5,1019,-6
20190406,19930,18,SEA,JFK,2200,2200,0,0612,-13
20190406,19930,145,SEA,HNL,1735,1733,-2,2312,
20190406,19930,286,SEA,LAX,0500,0454,-6,0725,-25
20190406,19930,310,SEA,LAX,0800,0801,1,1056,1
20190406,19930,349,JFK,SEA,0900,0855,-5,1201,-24
20190406,19930,403,LAX,SEA,0600,0801,121,1104,129
20190406,19930,404,SEA,LAX,0600,0559,-1,0836,-19
20190406,19930,424,SEA,LAX,1345,1338,-7,1617,-23
20190406,19930,426,SEA,JFK,1345,1347,2,2234,14
20190406,19930,428,SEA,LAX,1555,1550,-5,1813,-32
20190406,19930,439,LAX,SEA,1645,1641,-4,1926,-14
20190406,19930,442,SEA,LAX,0900,0900,0,1151,-4
20190406,19930,445,LAX,SEA,1840,1837,-3,2147,12
20190406,19930,457,LAX,SEA,1735,1728,-7,2028,-2
20190406,19930,465,LAX,SEA,1155,1144,-11,1451,1
20190406,19930,467,LAX,SEA,1940,1937,-3,2238,3
20190406,19930,474,SEA,LAX,1750,1745,-5,2036,-4
20190406,19930,477,LAX,SEA,0955,0953,-2,1251,1
20190406,19930,628,SEA,JFK,0705,0707,2,1526,-14
20190406,19930,818,HNL,SEA,2205,0004,119,0809,79
20190406,19930,851,SEA,HNL,1205,1211,6,1757,
20190406,19930,852,HNL,SEA,1335,1414,39,2224,-1
20190406,19930,853,SEA,HNL,0700,0714,14,1126,56
20190406,19930,903,HNL,SEA,1055,1058,3,1905,-40
20190406,19930,918,SEA,LAX,1840,1832,-8,2058,-32
20190406,19930,1043,SEA,LAX,1930,2014,44,2242,22
20190406,19930,1052,LAX,SEA,1530,1547,17,1841,16
20190406,19930,1056,SEA,LAX,2130,2155,25,0016,-4
20190406,19930,1063,JFK,SEA,1855,1935,40,2301,36
20190406,19930,1144,SEA,AUS,0750,0742,-8,1358,3
20190406,19930,1146,SEA,AUS,1745,1738,-7,2326,-19
20190406,19930,1158,SEA,LAX,1020,1013,-7,1254,-21
20190406,19930,1163,AUS,SEA,0620,0608,-12,0901,1
20190406,19930,1400,SEA,LAX,1630,1622,-8,1852,-28
20190406,19930,1487,LAX,SEA,2040,2056,16,2349,14
20190406,19930,1781,LAX,SEA,0800,0911,71,1205,70
20190406,19930,1786,SEA,LAX,1150,1149,-1,1419,-26
20190406,19930,1789,LAX,SEA,1320,1406,46,1704,49
20190406,19930,1793,AUS,SEA,1955,2034,39,2251,21
20190406,19805,1471,SEA,MIA,2104,2104,0,0545,-5
20190406,19790,128,SEA,LAX,0937,0934,-3,1201,-22
20190406,19790,129,LAX,SEA,1151,1146,-5,1443,-4
20190406,19790,182,SEA,JFK,1125,1147,22,2007,10
20190406,19790,183,JFK,SEA,0710,0722,12,1053,41
20190406,19790,824,SEA,JFK,2240,2236,-4,0638,-22
20190406,19790,1542,LAX,SEA,0730,0726,-4,1008,-8
20190406,19790,1769,AUS,SEA,0615,0621,6,0849,-6
20190406,19790,1887,SEA,HNL,0825,0822,-3,1232,49
20190406,19790,1947,HNL,SEA,1301,1339,38,2155,12
20190406,19690,21,SEA,HNL,0900,0850,-10,1250,30
20190406,19690,22,HNL,SEA,1320,1328,8,2136,-24
20190406,19805,305,MIA,SEA,1958,2015,17,0006,19
20190406,20409,263,JFK,SEA,1718,1714,-4,2017,-37
20190406,20409,264,SEA,JFK,2204,2202,-2,0604,-25
20190407,19805,305,MIA,SEA,1958,2116,78,0058,71
20190407,20304,5703,SEA,LAX,1855,1854,-1,2141,-8
20190407,20409,63,JFK,SEA,0822,0819,-3,1158,6
20190407,20409,263,JFK,SEA,1718,1708,-10,2049,-5
20190407,20409,264,SEA,JFK,2204,2207,3,0559,-30
20190407,20409,464,SEA,JFK,1302,1257,-5,2100,-34
20190407,19790,1120,SEA,JFK,1545,1605,20,2400,-16
20190407,19790,1542,LAX,SEA,0730,0726,-4,1000,-18
20190407,19790,1785,SEA,LAX,2058,2057,-1,2325,-15
20190407,19790,1887,SEA,HNL,0825,0824,-1,1223,37
20190407,19790,1947,HNL,SEA,1301,1326,25,2203,17
20190407,19790,2107,SEA,LAX,1135,1133,-2,1400,-20
20190407,19790,2137,SEA,LAX,1330,1324,-6,1604,-13
20190407,19790,2153,SEA,LAX,0740,0734,-6,1004,-23
20190407,19790,2215,SEA,HNL,1732,1728,-4,2118,30
20190407,19790,2218,HNL,SEA,2203,2228,25,0635,-9
20190407,19790,2218,SEA,JFK,0743,0744,1,1550,-25
20190407,19790,2264,LAX,SEA,1510,1506,-4,1751,-12
20190407,19790,2281,LAX,SEA,2059,2112,13,2342,-11
20190407,19790,2414,LAX,SEA,1705,1701,-4,1940,-22
20190407,19790,2432,LAX,SEA,1909,1907,-2,2147,-13
20190407,19790,2614,LAX,SEA,0915,0911,-4,1218,2
20190407,19790,2635,SEA,LAX,1520,1516,-4,1744,-14
20190407,19790,2638,LAX,SEA,1306,1303,-3,1543,-15
20190407,19790,2643,SEA,LAX,1715,1725,10,1953,-6
20190407,19790,2645,SEA,LAX,1916,1916,0,2140,-20
20190407,19790,2950,JFK,SEA,1815,1813,-2,2203,14
20190407,19790,2955,JFK,SEA,1630,1709,39,2105,66
20190407,19790,2978,JFK,SEA,1129,1137,8,1447,7
20190407,20304,5443,SEA,LAX,1208,1218,10,1452,-9
20190407,20304,5475,LAX,SEA,1515,1513,-2,1813,-2
20190407,20304,5608,LAX,SEA,0810,0805,-5,1120,-7
20190407,19690,21,SEA,HNL,0900,0849,-11,1253,33
20190407,19690,22,HNL,SEA,1320,1322,2,2133,-27
20190407,19930,628,SEA,JFK,0705,0657,-8,1508,-32
20190407,19930,818,HNL,SEA,2205,2217,12,0627,-23
20190407,19930,851,SEA,HNL,1205,1205,0,1605,30
20190407,19930,852,HNL,SEA,1335,1351,16,2216,-9
20190407,19930,853,SEA,HNL,0825,0828,3,1412,
20190407,19930,903,HNL,SEA,1055,1051,-4,1855,-50
20190407,19930,1048,LAX,SEA,0700,0658,-2,0953,-2
20190407,19930,1052,LAX,SEA,1530,1528,-2,1815,-10
20190407,19930,1056,SEA,LAX,2130,2200,30,0024,4
20190407,19930,1063,JFK,SEA,1855,1848,-7,2241,16
20190407,19930,1144,SEA,AUS,0750,0750,0,1351,-4
20190407,19930,1146,SEA,AUS,1745,1740,-5,2324,-21
20190407,19930,1158,SEA,LAX,1020,1044,24,1314,-1
20190407,19930,1163,AUS,SEA,0620,0608,-12,0851,-9
20190407,19930,1400,SEA,LAX,1630,1619,-11,1906,-14
20190407,19930,1428,SEA,LAX,1555,1635,40,1910,25
20190407,19930,1474,SEA,LAX,1750,1750,0,2032,-8
20190407,19930,1487,LAX,SEA,2040,2030,-10,2333,-2
20190407,19930,1781,LAX,SEA,0800,0757,-3,1103,8
20190407,19930,1786,SEA,LAX,1150,1150,0,1431,-14
20190407,19930,1787,LAX,SEA,1055,1046,-9,1337,-13
20190407,19930,1789,LAX,SEA,1320,1315,-5,1626,11
20190407,19930,1793,AUS,SEA,1955,2001,6,2242,12
20190407,19790,748,SEA,AUS,1735,1739,4,2322,-4
20190407,19790,824,SEA,JFK,2240,2239,-1,0628,-34
20190407,19790,128,SEA,LAX,0934,0935,1,1159,-17
20190407,19790,129,LAX,SEA,1105,1108,3,1346,-16
20190407,19790,182,SEA,JFK,1125,1124,-1,1933,-27
20190407,19790,183,JFK,SEA,0710,0705,-5,1018,0
20190407,19930,7,JFK,SEA,0700,0651,-9,1023,-2
20190407,19930,18,SEA,JFK,2200,2251,51,0652,27
20190407,19930,145,SEA,HNL,1735,1733,-2,2126,21
20190407,19930,286,SEA,LAX,0500,0456,-4,0723,-27
20190407,19930,310,SEA,LAX,0800,0756,-4,1057,2
20190407,19930,349,JFK,SEA,0900,0858,-2,1216,-9
20190407,19930,403,LAX,SEA,0600,0553,-7,0903,8
20190407,19930,404,SEA,LAX,0600,0557,-3,0835,-20
20190407,19930,424,SEA,LAX,1345,1356,11,1627,-13
20190407,19930,426,SEA,JFK,1345,1340,-5,2150,-30
20190407,19930,439,LAX,SEA,1645,1643,-2,1928,-12
20190407,19930,442,SEA,LAX,0900,0849,-11,1125,-30
20190407,19930,444,SEA,LAX,1930,1929,-1,2203,-17
20190407,19930,445,LAX,SEA,1840,1846,6,2140,5
20190407,19930,457,LAX,SEA,1735,1731,-4,2020,-10
20190407,19930,460,SEA,LAX,0700,0703,3,0945,-5
20190407,19930,465,LAX,SEA,1155,1421,146,1713,143
20190407,19930,467,LAX,SEA,1940,1932,-8,2233,-2
20190407,19930,477,LAX,SEA,0955,0955,0,1248,-2
20190407,19930,491,LAX,SEA,2140,2153,13,0035,0
20190407,19805,1471,SEA,MIA,2104,2057,-7,0526,-24
20190408,19805,1471,SEA,MIA,2104,2103,-1,0549,-1
20190408,19930,7,JFK,SEA,0700,0657,-3,1031,6
20190408,19930,18,SEA,JFK,2200,2200,0,0602,-23
20190408,19930,145,SEA,HNL,1735,1837,62,2150,45
20190408,19930,286,SEA,LAX,0500,0457,-3,0737,-13
20190408,19930,310,SEA,LAX,0800,0800,0,1055,0
20190408,19930,349,JFK,SEA,0900,0908,8,1233,8
20190408,19930,403,LAX,SEA,0600,0555,-5,0843,-12
20190408,19930,424,SEA,LAX,1345,1339,-6,1641,1
20190408,19930,426,SEA,JFK,1345,1340,-5,2143,-37
20190408,19930,428,SEA,LAX,1555,1603,8,1905,20
20190408,19930,439,LAX,SEA,1645,1639,-6,1914,-26
20190408,19930,442,SEA,LAX,0900,0858,-2,1153,-2
20190408,19930,457,LAX,SEA,1735,1734,-1,2023,-7
20190408,19930,460,SEA,LAX,0700,0652,-8,0938,-12
20190408,19930,465,LAX,SEA,1155,1155,0,1437,-13
20190408,19930,467,LAX,SEA,1940,1956,16,2248,13
20190408,19930,531,LAX,SEA,0855,0848,-7,1140,-10
20190408,19930,628,SEA,JFK,0705,0708,3,1506,-34
20190408,19930,818,HNL,SEA,2205,2243,38,0741,51
20190408,19930,851,SEA,HNL,1205,1211,6,1541,6
20190408,19930,852,HNL,SEA,1335,1405,30,2259,34
20190408,19930,853,SEA,HNL,0825,0822,-3,1200,5
20190408,19930,903,HNL,SEA,1055,1116,21,2000,15
20190408,19930,1041,SEA,LAX,0600,0554,-6,0856,1
20190408,19930,1043,SEA,LAX,1930,1931,1,2222,2
20190408,19930,1048,LAX,SEA,0700,0655,-5,0937,-18
20190408,19930,1052,LAX,SEA,1530,1520,-10,1819,-6
20190408,19930,1056,SEA,LAX,2130,2125,-5,0027,7
20190408,19930,1063,JFK,SEA,1855,1908,13,2303,38
20190408,19930,1144,SEA,AUS,0750,0746,-4,1358,3
20190408,19930,1146,SEA,AUS,1745,1812,27,2357,12
20190408,19930,1158,SEA,LAX,1020,1016,-4,1301,-14
20190408,19930,1163,AUS,SEA,0620,0619,-1,0859,-1
20190408,19930,1400,SEA,LAX,1630,1626,-4,1928,8
20190408,19930,1424,SEA,LAX,1445,1441,-4,1729,-6
20190408,19930,1474,SEA,LAX,1750,1806,16,2057,17
20190408,19930,1477,LAX,SEA,0955,0952,-3,1244,-6
20190408,19930,1487,LAX,SEA,2040,2111,31,2357,22
20190408,19930,1781,LAX,SEA,0800,0749,-11,1043,-12
20190408,19930,1786,SEA,LAX,1150,1142,-8,1420,-25
20190408,19930,1787,LAX,SEA,1055,1048,-7,1324,-26
20190408,19930,1789,LAX,SEA,1320,1318,-2,1553,-22
20190408,19930,1793,AUS,SEA,1955,1952,-3,2229,-1
20190408,19930,1924,LAX,SEA,1840,1838,-2,2106,-29
20190408,19790,128,SEA,LAX,0934,0931,-3,1204,-12
20190408,19790,129,LAX,SEA,1105,1101,-4,1337,-25
20190408,19790,182,SEA,JFK,1125,1141,16,2000,0
20190408,19790,183,JFK,SEA,0710,0704,-6,1029,11
20190408,19790,748,SEA,AUS,1735,1731,-4,2323,-3
20190408,19790,824,SEA,JFK,2240,2234,-6,0631,-31
20190408,19790,1120,SEA,JFK,1545,1606,21,2358,-18
20190408,19790,1769,AUS,SEA,0615,0615,0,0902,4
20190408,19790,1785,SEA,LAX,2058,2054,-4,2334,-6
20190408,19790,1887,SEA,HNL,0825,0824,-1,1147,1
20190408,19790,1890,LAX,SEA,0600,0559,-1,0841,-13
20190408,19790,1906,LAX,SEA,0757,0755,-2,1028,-27
20190408,19790,1947,HNL,SEA,1301,1305,4,2202,16
20190408,19790,2107,SEA,LAX,1135,1133,-2,1413,-7
20190408,19790,2137,SEA,LAX,1330,1329,-1,1617,0
20190408,19790,2153,SEA,LAX,0740,0735,-5,1018,-9
20190408,19790,2215,SEA,HNL,1732,1742,10,2057,9
20190408,19790,2218,HNL,SEA,2203,2206,3,0647,3
20190408,19790,2218,SEA,JFK,0743,0740,-3,1546,-29
20190408,19790,2264,LAX,SEA,1510,1508,-2,1733,-30
20190408,19790,2281,LAX,SEA,2059,2155,56,0017,24
20190408,19790,2377,SEA,LAX,0600,0557,-3,0842,2
20190408,19790,2414,LAX,SEA,1705,1657,-8,1921,-41
20190408,19790,2432,LAX,SEA,1909,1926,17,2154,-6
20190408,19790,2614,LAX,SEA,0915,0909,-6,1142,-34
20190408,19790,2635,SEA,LAX,1520,1534,14,1826,28
20190408,19790,2638,LAX,SEA,1306,1312,6,1542,-16
20190408,19790,2643,SEA,LAX,1715,1715,0,2024,25
20190408,19790,2645,SEA,LAX,1916,1913,-3,2203,3
20190408,19790,2950,JFK,SEA,1815,1811,-4,2131,-18
20190408,19790,2955,JFK,SEA,1630,1629,-1,1949,-10
20190408,19790,2978,JFK,SEA,1129,1134,5,1502,22
20190408,19690,21,SEA,HNL,0900,0903,3,1241,21
20190408,19690,22,HNL,SEA,1320,1355,35,2226,26
20190408,19805,305,MIA,SEA,1958,1955,-3,2341,-6
20190408,20304,5443,SEA,LAX,1208,1225,17,1523,22
20190408,20304,5475,LAX,SEA,1515,1508,-7,1804,-11
20190408,20304,5608,LAX,SEA,0810,0805,-5,1125,-2
20190408,20304,5703,SEA,LAX,1855,1855,0,2159,10
20190408,20409,63,JFK,SEA,0822,0813,-9,1152,0
20190408,20409,263,JFK,SEA,1718,1717,-1,2053,-1
20190408,20409,264,SEA,JFK,2204,2158,-6,0605,-24
20190408,20409,464,SEA,JFK,1302,1255,-7,2052,-42
20190409,19805,305,MIA,SEA,1958,2000,2,2346,-1
20190409,20304,5443,SEA,LAX,1208,1237,29,1522,21
20190409,20304,5475,LAX,SEA,1515,1537,22,1831,16
20190409,20304,5608,LAX,SEA,0810,0803,-7,1147,20
20190409,20304,5703,SEA,LAX,1855,1858,3,2137,-12
20190409,20409,63,JFK,SEA,0822,0817,-5,1131,-21
20190409,20409,263,JFK,SEA,1718,1706,-12,2054,0
20190409,20409,264,SEA,JFK,2204,2207,3,0628,-1
20190409,20409,464,SEA,JFK,1302,1253,-9,2102,-32
20190409,19790,1890,LAX,SEA,0600,0556,-4,0854,0
20190409,19790,1906,LAX,SEA,0757,0750,-7,1032,-23
20190409,19790,2107,SEA,LAX,1135,1152,17,1422,2
20190409,19790,2137,SEA,LAX,1330,1329,-1,1559,-18
20190409,19790,2153,SEA,LAX,0740,0734,-6,1005,-22
20190409,19790,2218,HNL,SEA,2203,2149,-14,0649,5
20190409,19790,2218,SEA,JFK,0743,0739,-4,1601,-14
20190409,19790,2264,LAX,SEA,1510,1506,-4,1748,-15
20190409,19790,2377,SEA,LAX,0600,0600,0,0838,-2
20190409,19790,2414,LAX,SEA,1705,1704,-1,1952,-10
20190409,19790,2432,LAX,SEA,1909,1906,-3,2205,5
20190409,19790,2614,LAX,SEA,0915,0912,-3,1156,-20
20190409,19790,2635,SEA,LAX,1520,1536,16,1801,3
20190409,19790,2638,LAX,SEA,1306,1315,9,1559,1
20190409,19790,2643,SEA,LAX,1715,1711,-4,1936,-23
20190409,19790,2645,SEA,LAX,1916,1907,-9,2158,-2
20190409,19790,824,SEA,JFK,2240,2239,-1,0654,-6
20190409,19790,1769,AUS,SEA,0615,0612,-3,0850,-8
20190409,19790,128,SEA,LAX,0934,0936,2,1206,-10
20190409,19790,129,LAX,SEA,1105,1103,-2,1338,-24
20190409,19790,182,SEA,JFK,1125,1128,3,1933,-27
20190409,19790,183,JFK,SEA,0710,0708,-2,1016,-2
20190409,19790,748,SEA,AUS,1735,1730,-5,2322,-4
20190409,19790,762,SEA,HNL,1259,1305,6,1606,-30
20190409,19690,21,SEA,HNL,0900,0907,7,1250,30
20190409,19690,22,HNL,SEA,1320,1325,5,2221,21
20190409,19930,7,JFK,SEA,0700,0659,-1,1014,-6
20190409,19930,18,SEA,JFK,2200,2158,-2,0625,0
20190409,19930,145,SEA,HNL,1735,1730,-5,2030,-30
20190409,19930,286,SEA,LAX,0500,0456,-4,0742,-8
20190409,19930,310,SEA,LAX,0800,0800,0,1102,12
20190409,19930,349,JFK,SEA,0900,0852,-8,1207,-13
20190409,19930,403,LAX,SEA,0600,0557,-3,0843,-12
20190409,19930,424,SEA,LAX,1345,1342,-3,1616,-19
20190409,19930,426,SEA,JFK,1345,1336,-9,2146,-34
20190409,19930,428,SEA,LAX,1555,1548,-7,1829,-16
20190409,19930,439,LAX,SEA,1645,1644,-1,1931,-9
20190409,19930,442,SEA,LAX,0900,0847,-13,1426,
20190409,19930,457,LAX,SEA,1735,1731,-4,2039,9
20190409,19930,460,SEA,LAX,0700,0658,-2,1123,93
20190409,19930,465,LAX,SEA,1155,1145,-10,1417,-33
20190409,19930,467,LAX,SEA,1940,1934,-6,2235,0
20190409,19930,477,LAX,SEA,0955,0941,-14,1222,-28
20190409,19930,531,LAX,SEA,0855,0847,-8,1149,-1
20190409,19930,628,SEA,JFK,0705,0703,-2,1506,-34
20190409,19930,818,HNL,SEA,2205,2202,-3,0712,22
20190409,19930,851,SEA,HNL,1205,1326,81,1622,47
20190409,19930,852,HNL,SEA,1335,1341,6,2230,5
20190409,19930,853,SEA,HNL,0825,0818,-7,1146,-9
20190409,19930,903,HNL,SEA,1055,1050,-5,1948,3
20190409,19930,1041,SEA,LAX,0600,0554,-6,0843,-7
20190409,19930,1043,SEA,LAX,1930,1923,-7,2151,-29
20190409,19930,1048,LAX,SEA,0700,0649,-11,1005,10
20190409,19930,1052,LAX,SEA,1530,1518,-12,1811,-14
20190409,19930,1056,SEA,LAX,2130,2123,-7,2352,-28
20190409,19930,1063,JFK,SEA,1855,1848,-7,2218,-2
20190409,19930,1144,SEA,AUS,0750,0745,-5,1348,-7
20190409,19930,1146,SEA,AUS,1745,1740,-5,2331,-14
20190409,19930,1158,SEA,LAX,1020,1017,-3,1255,-15
20190409,19930,1163,AUS,SEA,0620,0611,-9,0852,2
20190409,19930,1400,SEA,LAX,1630,1626,-4,1902,-18
20190409,19930,1424,SEA,LAX,1445,1440,-5,1709,-26
20190409,19930,1474,SEA,LAX,1750,1744,-6,2016,-24
20190409,19930,1487,LAX,SEA,2040,2032,-8,2313,-22
20190409,19930,1781,LAX,SEA,0800,0758,-2,1041,-14
20190409,19930,1786,SEA,LAX,1150,1147,-3,1435,-5
20190409,19930,1787,LAX,SEA,1055,1040,-15,1338,-12
20190409,19930,1789,LAX,SEA,1320,1309,-11,1609,-6
20190409,19930,1793,AUS,SEA,1955,1954,-1,2221,-4
20190409,19930,1924,LAX,SEA,1840,1833,-7,2144,9
20190409,19790,2950,JFK,SEA,1815,1811,-4,2156,7
20190409,19790,2955,JFK,SEA,1630,1635,5,2007,8
20190409,19805,1471,SEA,MIA,2104,2101,-3,0545,-5
20190410,19805,1471,SEA,MIA,2104,2056,-8,0539,-11
20190410,20304,5443,SEA,LAX,1208,1209,1,1456,-5
20190410,20304,5475,LAX,SEA,1515,1510,-5,1810,-5
20190410,20409,263,JFK,SEA,1718,1720,2,2037,-17
20190410,20409,264,SEA,JFK,2204,2206,2,0618,-11
20190410,20409,464,SEA,JFK,1302,1308,6,2114,-20
20190410,19930,7,JFK,SEA,0700,0701,1,1014,-6
20190410,19930,18,SEA,JFK,2200,2153,-7,0603,-22
20190410,19930,145,SEA,HNL,1735,1731,-4,2030,-30
20190410,19930,286,SEA,LAX,0500,0501,1,0724,-26
20190410,19930,310,SEA,LAX,0800,0816,16,1052,2
20190410,19930,349,JFK,SEA,0900,0856,-4,1209,-11
20190410,19930,403,LAX,SEA,0600,0555,-5,0903,8
20190410,19930,424,SEA,LAX,1345,1341,-4,1614,-21
20190410,19930,426,SEA,JFK,1345,1339,-6,2155,-25
20190410,19930,439,LAX,SEA,1645,1638,-7,1929,-11
20190410,19930,442,SEA,LAX,0900,0853,-7,1121,-29
20190410,19930,457,LAX,SEA,1735,1724,-11,2030,0
20190410,19930,460,SEA,LAX,0700,0655,-5,0919,-31
20190410,19930,465,LAX,SEA,1155,1144,-11,1500,10
20190410,19930,467,LAX,SEA,1940,1953,13,2250,15
20190410,19930,477,LAX,SEA,0955,0952,-3,1307,17
20190410,19930,531,LAX,SEA,0855,0853,-2,1140,-10
20190410,19930,628,SEA,JFK,0705,0657,-8,1502,-38
20190410,19930,818,HNL,SEA,2205,2205,0,0749,59
20190410,19930,851,SEA,HNL,1205,1205,0,1500,-35
20190410,19930,852,HNL,SEA,1335,1326,-9,2257,32
20190410,19930,853,SEA,HNL,0825,0828,3,1114,-41
20190410,19930,903,HNL,SEA,1055,1049,-6,2012,27
20190410,19930,1041,SEA,LAX,0600,0557,-3,0826,-24
20190410,19930,1043,SEA,LAX,1930,1925,-5,2150,-30
20190410,19930,1048,LAX,SEA,0700,0645,-15,0934,-21
20190410,19930,1052,LAX,SEA,1530,1526,-4,1826,1
20190410,19930,1056,SEA,LAX,2130,2143,13,0004,-16
20190410,19930,1063,JFK,SEA,1855,1904,9,2222,2
20190410,19930,1144,SEA,AUS,0750,0748,-2,1345,-10
20190410,19930,1146,SEA,AUS,1745,1744,-1,2338,-7
20190410,19930,1158,SEA,LAX,1020,1018,-2,1311,1
20190410,19930,1163,AUS,SEA,0620,0618,-2,0849,-1
20190410,19930,1400,SEA,LAX,1630,1623,-7,1904,-16
20190410,19930,1424,SEA,LAX,1445,1436,-9,1704,-31
20190410,19930,1428,SEA,LAX,1555,1609,14,1900,15
20190410,19930,1474,SEA,LAX,1750,1813,23,2102,22
20190410,19930,1487,LAX,SEA,2040,2046,6,2355,20
20190410,19790,128,SEA,LAX,0934,0928,-6,1152,-24
20190410,19790,129,LAX,SEA,1105,1102,-3,1354,-8
20190410,19790,182,SEA,JFK,1125,1127,2,1936,-24
20190410,19790,183,JFK,SEA,0710,0708,-2,1035,17
20190410,19790,748,SEA,AUS,1735,1730,-5,2321,-5
20190410,19790,824,SEA,JFK,2240,2236,-4,0647,-15
20190410,19790,1120,SEA,JFK,1545,1543,-2,2350,-26
20190410,19790,1769,AUS,SEA,0615,0605,-10,0833,-25
20190410,19790,1887,SEA,HNL,0825,0825,0,1057,-49
20190410,19790,1890,LAX,SEA,0600,0558,-2,0906,12
20190410,19790,1906,LAX,SEA,0757,0754,-3,1043,-12
20190410,19790,1947,HNL,SEA,1301,1250,-11,2208,22
20190410,19790,2107,SEA,LAX,1135,1131,-4,1357,-23
20190410,19790,2137,SEA,LAX,1330,1330,0,1553,-24
20190410,19790,2153,SEA,LAX,0740,0731,-9,0954,-33
20190410,19790,2215,SEA,HNL,1732,1726,-6,2015,-33
20190410,19790,2218,HNL,SEA,2203,2204,1,0710,26
20190410,19790,2218,SEA,JFK,0743,0741,-2,1543,-32
20190410,19790,2264,LAX,SEA,1510,1505,-5,1754,-9
20190410,19790,2377,SEA,LAX,0600,0556,-4,0833,-7
20190410,19790,2414,LAX,SEA,1705,1741,36,2039,37
20190410,19790,2432,LAX,SEA,1909,1904,-5,2151,-9
20190410,19790,2614,LAX,SEA,0915,0910,-5,1158,-18
20190410,19790,2635,SEA,LAX,1520,1517,-3,1737,-21
20190410,19790,2638,LAX,SEA,1306,1303,-3,1538,-20
20190410,19790,2643,SEA,LAX,1715,1713,-2,1935,-24
20190410,19790,2645,SEA,LAX,1916,1932,16,2148,-12
20190410,19790,2950,JFK,SEA,1815,1811,-4,2104,-45
20190410,19790,2955,JFK,SEA,1630,1630,0,1924,-35
20190410,19790,2978,JFK,SEA,1129,1129,0,1442,2
20190410,20304,5608,LAX,SEA,0810,0803,-7,1116,-11
20190410,20304,5703,SEA,LAX,1855,1850,-5,2111,-38
20190410,19690,21,SEA,HNL,0900,0853,-7,1121,-59
20190410,19690,22,HNL,SEA,1320,1317,-3,2227,27
20190410,19805,305,MIA,SEA,1958,2011,13,2338,-9
20190410,19930,1781,LAX,SEA,0800,0752,-8,1107,12
20190410,19930,1786,SEA,LAX,1150,1153,3,1440,0
20190410,19930,1787,LAX,SEA,1055,1054,-1,1350,0
20190410,19930,1789,LAX,SEA,1320,1314,-6,1623,8
20190410,19930,1793,AUS,SEA,1955,2029,34,2246,21
20190410,19930,1924,LAX,SEA,1840,1825,-15,2123,-12
20190410,20409,63,JFK,SEA,0822,0815,-7,1152,0
20190411,19805,305,MIA,SEA,1958,1950,-8,2340,-7
20190411,19930,7,JFK,SEA,0700,0718,18,1035,15
20190411,19930,18,SEA,JFK,2200,2156,-4,0617,-8
20190411,19930,145,SEA,HNL,1735,1734,-1,2016,-44
20190411,19930,286,SEA,LAX,0500,0457,-3,0748,-2
20190411,19930,310,SEA,LAX,0800,0759,-1,1035,-15
20190411,19930,349,JFK,SEA,0900,0921,21,1229,9
20190411,19930,403,LAX,SEA,0600,0557,-3,0913,18
20190411,19930,426,SEA,JFK,1345,1347,2,2227,7
20190411,19930,428,SEA,LAX,1555,1551,-4,1822,-23
20190411,19930,439,LAX,SEA,1645,1756,71,2109,89
20190411,19930,442,SEA,LAX,0900,0910,10,1134,-16
20190411,19930,457,LAX,SEA,1735,1729,-6,2057,27
20190411,19930,460,SEA,LAX,0700,0655,-5,0925,-25
20190411,19930,465,LAX,SEA,1155,1206,11,1509,19
20190411,19930,467,LAX,SEA,1940,2010,30,2309,34
20190411,19930,477,LAX,SEA,0955,0947,-8,1307,17
20190411,19930,531,LAX,SEA,0855,0847,-8,1151,1
20190411,19930,628,SEA,JFK,0705,0659,-6,1530,-10
20190411,19930,818,HNL,SEA,2205,2153,-12,0706,16
20190411,19930,851,SEA,HNL,1205,1202,-3,1515,-20
20190411,19930,852,HNL,SEA,1335,1322,-13,2237,12
20190411,19930,853,SEA,HNL,0825,0831,6,1110,-45
20190411,19930,903,HNL,SEA,1055,1041,-14,1948,3
20190411,19790,1120,SEA,JFK,1545,1538,-7,2351,-25
20190411,19790,1769,AUS,SEA,0615,0611,-4,0832,-26
20190411,19790,1785,SEA,LAX,2058,2209,71,0012,32
20190411,19790,1887,SEA,HNL,0825,0824,-1,1057,-49
